lncRNAs	SRR5816403	SRR5816404	SRR5816405	SRR5816406	SRR5816407	SRR5816409	SRR5816412	SRR5816413	SRR5816414	SRR5816415	SRR5816416	SRR5816417	SRR5816422	SRR5816423	SRR5816424	SRR5816425	SRR5816426	SRR5816427	SRR5816431	SRR5816432	SRR5816433	SRR5816434	SRR5816435	SRR5816436	SRR5816399	SRR5816401	SRR5816402	SRR5816408	SRR5816410	SRR5816411	SRR5816419	SRR5816420	SRR5816421	SRR5816428	SRR5816429	SRR5816430	SRR6002855	SRR6002856	SRR6002857	SRR6002858	SRR6002859	SRR6002860	SRR6002861	SRR6002862	SRR6204755	SRR6204756	SRR7550104	SRR7550105	SRR7550106	SRR7550107	SRR7550108	SRR7550109	SRR7550110	SRR7550111	SRR7550112	SRR7550113	SRR7550114	SRR7550115	SRR7550116	SRR7550117	SRR7550118	SRR7550119	SRR7550120	SRR7550121	SRR7550122	SRR7550123	SRR7550124	SRR7550125	SRR7550126	SRR7550127	SRR8245084	SRR8245085	SRR8245086	SRR8245087	SRR8245088	SRR8245089	SRR8245090	SRR8245091	SRR8245092	SRR8245093	SRR8245094	SRR8245095	SRR8518510	SRR8518511	SRR8518512	SRR8518513	SRR8518514	SRR8518515	SRR10015151	SRR10015152	SRR10015153	SRR10015154	SRR10015155	SRR10015156	SRR10015157	SRR10015158	SRR10015159	SRR10015160	SRR10015161	SRR10015162	SRR10015163	SRR10015164	SRR10015165	SRR10015166	SRR10015167	SRR10015168	ERR5730247	ERR5730248	ERR5730250	ERR5730252	ERR5730254	ERR5730256	ERR5730259	ERR5730261	ERR5730263	ERR5730268	ERR5730270	ERR5730273	ERR5730275	ERR5730277	ERR5730279	ERR5730280	ERR5730282	ERR5730285	ERR5730287	ERR5730208	ERR5730209	ERR5730210	ERR5730211	ERR5730212	ERR5730213	ERR5730214	ERR5730215	ERR5730216	ERR5730217	ERR5730218	ERR5730219	ERR5730220	ERR5730221	ERR5730222	ERR5730223	ERR5730224	ERR5730225	ERR5730226	ERR5730227	ERR5730228	ERR5730229	ERR5730230	ERR5730231	ERR5730232	ERR5730235	ERR5730236	ERR5730237	ERR5730238	ERR5730239	ERR5730240	ERR5730243	ERR5730246	ERR5730233	ERR5730234	ERR5730241	ERR5730242	ERR5730244	ERR5730245	ERR5730249	ERR5730251	ERR5730253	ERR5730255	ERR5730257	ERR5730258	ERR5730260	ERR5730262	ERR5730264	ERR5730265	ERR5730266	ERR5730267	ERR5730269	ERR5730271	ERR5730272	ERR5730274	ERR5730276	ERR5730278	ERR5730281	ERR5730283	ERR5730284	ERR5730286	SRR14120319	SRR14120318	SRR14120317	SRR14120316	SRR13167947	SRR13167945	SRR13167943	SRR13167941	SRR13167939	SRR13167937	SRR13167946	SRR13167944	SRR13167942	SRR13167940	SRR13167938	SRR13167936
BnaC04LNG0009100.1	0.621219	0.373794	0.802840	1.016151	2.377489	1.166422	2.349117	3.433743	3.292476	2.320822	1.771777	1.264879	1.957839	2.542012	3.733983	4.706206	7.583846	4.784339	3.215197	2.508988	2.487359	1.423473	1.226256	2.145615	0.598705	0.751509	0.513958	1.319534	2.017763	2.271807	1.227314	1.517734	1.097079	1.427723	1.440553	1.813430	1.608770	1.177188	1.083482	1.418010	1.424186	0.898471	1.059164	0.881706	1.283414	1.201234	0.972881	0.940905	0.777919	0.959366	0.509537	0.617114	0.784908	0.665662	0.655069	0.743417	0.803869	1.005821	0.736321	0.700270	0.697950	0.826827	0.959757	0.993365	0.919573	0.713989	0.781654	0.721573	0.407127	0.384646	1.750623	2.408221	2.174017	2.583266	2.387990	2.710440	1.705729	1.421381	1.178277	1.200197	1.385334	1.266327	1.641244	0.826571	1.533766	1.538126	1.069370	1.432137	0.802265	1.253354	1.456434	0.728037	0.497452	0.784300	0.562199	1.165846	1.205191	0.720126	0.775838	2.411187	2.045177	2.499263	0.885724	0.590581	1.099213	1.028218	1.470124	0.944874	0.982404	0.925501	1.078241	0.595709	0.902844	1.154957	1.004454	0.725941	0.806009	1.645542	1.567989	1.551202	1.267773	1.087974	1.082048	1.608803	1.091310	1.310337	1.389086	1.142213	1.323016	1.146519	1.382207	1.130185	1.676484	0.829803	0.689847	0.854803	0.779162	0.774807	1.000391	0.965354	0.887421	0.470087	0.786488	0.649686	0.603937	0.517534	0.696497	0.774685	0.784676	0.407702	0.331147	0.547520	0.646340	0.507100	0.442649	1.084952	1.293869	1.653355	0.591195	0.365458	1.081802	1.347896	1.382608	1.567022	1.088301	0.991069	1.058376	1.268911	0.594702	0.952045	0.804256	1.167459	0.614193	0.519065	0.715784	0.552591	0.650337	0.666553	1.583544	1.665788	1.127416	1.226313	1.239222	0.994313	0.817711	0.655897	0.571595	1.372721	0.507192	0.669211	0.796322	1.173534	0.901920	1.156591	1.257903	0.781400	0.849975	0.965275	0.661896	0.687892	0.746451	1.070891
BnaC04LNG0009200.1	2.459889	1.177406	0.139275	2.886994	0.051998	2.621479	3.521922	0.137756	2.957678	2.988992	2.195078	1.895811	0.000000	1.217632	1.752699	4.030323	3.491117	2.809817	3.010953	3.083789	3.183125	2.226079	0.051996	2.997028	0.058989	3.204241	2.771104	1.263805	2.087055	0.069089	0.134468	2.833270	2.805712	3.727408	3.209053	3.828484	2.302427	1.596451	0.000000	1.598639	2.647536	2.372647	2.179197	2.335453	0.933334	1.129586	3.138849	3.167531	5.671474	2.228018	0.848987	5.645394	4.358228	4.138087	5.422431	3.567867	8.512575	4.757646	4.398840	8.093425	5.920869	3.041042	6.329005	5.964731	4.397940	6.855845	5.935363	5.483968	1.011470	0.950639	2.270825	2.454115	1.933912	2.380971	2.681696	2.750154	2.916835	4.831900	4.268748	4.960733	4.348176	0.000000	2.452709	2.919518	2.542635	2.320184	2.247148	3.078092	0.018050	0.051455	0.114504	0.031779	0.841536	0.010424	0.032724	0.765486	0.525360	0.174596	1.266474	0.036366	0.539296	0.239829	0.032146	0.080728	0.297737	0.767054	1.375906	3.057328	2.748402	3.198588	1.791826	1.493859	1.338199	2.363820	1.796637	1.907789	2.193759	2.826518	2.396931	2.806040	3.329395	1.899021	0.918865	2.318360	2.824539	1.768938	2.286281	1.765452	2.448338	1.802253	2.438435	2.355002	1.882286	2.911887	2.853905	2.460563	2.076147	2.482623	3.497054	2.098656	2.826840	1.544045	2.433214	1.674269	1.652972	1.301766	1.602863	1.847568	1.520613	3.194717	2.995059	2.751770	2.662464	2.030771	2.008565	1.579212	2.370233	1.289442	2.734250	2.020276	1.651568	1.865300	2.348201	2.542536	2.482422	2.377823	2.639410	1.548095	1.393563	1.763804	2.103991	1.821538	2.249269	2.565482	1.801999	2.159383	2.400822	1.514029	3.116170	2.156101	2.791031	2.805850	2.549157	2.146907	2.716255	2.369798	3.589796	4.089501	2.880496	3.705407	0.000000	1.525993	0.034644	1.637370	0.268906	0.000000	0.000000	0.000000	0.732633	1.717998	0.000000	3.027619
BnaC04LNG0009300.1	0.253841	0.428301	0.620744	0.537309	0.578253	0.488079	1.358784	0.636670	0.854478	0.875031	0.977169	0.597389	0.712211	0.649751	0.835433	1.154609	0.737592	0.590751	0.841812	0.887176	1.341625	1.236230	1.373264	1.100489	0.271107	0.219011	0.175854	0.937667	0.699886	0.423369	0.794730	0.307285	0.279215	0.480290	0.616831	0.958357	0.530311	0.275134	0.619453	0.686731	0.511573	0.717900	0.416012	0.592563	0.404057	0.352979	1.114654	1.011291	0.926407	1.236320	1.328079	0.791192	0.344322	0.653276	0.563358	0.792048	0.000000	0.596192	0.559860	0.552577	1.075887	1.037343	1.513766	1.350315	1.184791	0.389327	0.413568	0.495157	1.286435	1.275829	2.345599	1.623083	1.703005	1.465564	2.049660	1.845028	0.915889	0.745036	0.965736	0.879230	1.043869	0.708919	0.656961	0.506647	0.471963	0.675797	0.782260	0.537652	1.103370	0.664450	0.805051	0.878306	1.194665	1.202605	0.821644	0.554900	2.076984	1.353458	1.646823	0.841617	2.285676	0.454812	1.237608	1.117124	1.013134	0.737515	0.430264	0.813279	0.718412	0.399343	0.446733	0.618444	0.699243	0.922508	0.660822	0.572189	0.539696	1.022174	0.996660	1.149540	0.874376	0.554948	0.486616	1.125569	0.983103	0.318272	0.383614	0.560001	0.546952	0.309171	0.364363	0.321630	0.389168	0.523121	0.544044	0.524439	0.468266	0.368426	0.420512	0.413577	0.419130	0.249073	0.589024	0.350224	0.325113	0.468953	0.343377	0.356546	0.249982	0.500462	0.268272	0.467280	0.355129	0.339003	0.515280	0.804135	0.906795	0.705957	0.528500	0.243411	0.835793	0.607319	0.387786	0.622050	0.664277	0.519806	0.375688	0.337512	0.598711	0.845105	0.534995	0.651330	0.632667	0.779338	0.643505	0.452855	0.756314	0.707055	1.314110	0.844913	1.232280	0.783307	0.753079	0.638344	0.775018	0.527359	0.000000	0.867944	0.212586	0.610684	0.543099	0.302289	0.448727	0.275461	1.050292	0.516709	0.688767	0.668993	0.665952	0.341088	0.607717	0.331630
BnaC04LNG0009400.1	0.174689	0.000000	0.000000	0.109846	0.124662	0.485781	0.254742	0.516109	1.378639	0.870044	0.527896	0.940123	0.265537	0.303417	0.000000	0.706054	0.000000	0.477306	2.202620	0.540972	0.688220	1.387305	1.305735	1.277183	0.0	0.003343	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.365025	1.903732	0.705946	1.877259	2.395919	2.011535	1.260107	0.324394	0.000000	0.331151	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.026463	0.008335	0.000000	0.000000	0.000000	0.000000	0.0	0.011960	0.000000	0.000000	0.000000	1.190118	0.000000	1.991056	0.000000	0.0	0.000000	0.000000	0.0	0.0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.0	0.0	0.000000	0.650816	0.000000	0.016609	2.282015	0.862285	0.260564	0.0	0.0	0.0	0.000000	0.527363	0.0	0.0	0.000000	0.000000	0.008618	0.000000	0.000000	0.058295	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.053892	0.000000	0.035005	0.000000	0.000000	0.035082	0.000000	0.039003	0.021122	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.031167	0.000000	0.000000	0.0	0.020590	0.000000	0.019283	0.045364	0.004646	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.0	0.000000	0.000000	0.000000	0.000000	0.0	0.036839	0.000000	0.0	0.000000	0.010502	0.033150	0.058803	0.000000	0.000000	0.007519	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.0	0.004477	0.0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.0	0.000000	1.365913	2.708689	0.944540	0.000000	2.412676	1.787023	10.071158	2.643994	0.559074	0.981304	1.190260	4.595180
BnaC04LNG0009500.1	0.000000	2.191298	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.370071	1.462611	2.305370	0.000000	0.000000	0.078414	0.138587	0.123575	0.087518	0.063604	0.060309	0.102884	0.327783	0.471473	0.191041	0.000000	0.000000	0.000000	0.000000	0.736842	0.242891	0.000000	0.046182	0.000000	0.132498	0.165605	0.000000	1.030057	1.242627	2.575289	1.133444	1.343001	1.256068	1.602821	1.220570	0.653934	0.000000	0.249152	0.180841	0.340811	0.246031	0.207274	0.379859	0.252560	0.294119	0.367972	0.511475	0.260790	0.278891	0.236103	0.298309	0.351636	0.324336	0.393508	0.296373	0.365369	0.371441	0.287580	0.382091	0.179531	0.204001	4.493031	0.000000	5.121416	0.000000	4.954351	5.102092	1.412423	1.299361	1.540464	0.927952	1.238368	0.000000	0.000000	0.507621	1.790988	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.462520	0.000000	0.000000	0.000000	0.310049	0.202938	0.291495	0.427194	0.604319	0.463456	0.594943	0.613822	0.523612	0.590966	0.435988	0.669517	0.782962	1.082736	1.006324	0.852508	0.761879	0.735221	0.927393	0.578573	0.551365	0.437991	0.000000	0.503689	0.683839	0.493900	0.610745	0.611854	0.772238	0.631937	0.683258	0.656128	0.721893	0.501120	0.743154	0.000000	0.752232	0.415995	0.000000	0.379886	0.837547	0.494101	0.000000	0.653534	0.698798	0.588769	0.843367	0.472462	0.700260	0.556567	0.000000	0.298369	0.682735	0.677610	0.483342	0.936282	0.330015	0.000000	0.000000	0.650030	0.612984	0.727197	0.412801	0.711376	0.540556	0.873961	0.496053	0.636095	0.519403	0.496084	0.657879	0.635431	0.686407	0.567655	0.772660	0.872583	1.000672	0.910285	0.822570	0.952208	0.000000	0.801856	0.000000	0.521538	0.952904	1.322399	1.168787	1.706407	2.184907	2.143954	1.339949	0.968810	0.000000	0.000000	0.000000	1.422806
BnaA02LNG0006100.1	8.817752	13.881375	21.161289	138.877747	244.431427	84.865608	9.140105	25.028145	0.064532	31.917192	34.575752	43.241817	0.094516	0.000000	0.019212	0.0	0.076538	0.008383	0.009553	0.000000	0.227172	7.189995	16.237873	0.564556	175.544800	181.868286	172.949066	159.457535	149.579102	0.185060	1.587951	0.063460	0.153843	74.038132	60.307804	0.118745	50.313332	15.929415	8.604692	26.985262	20.467699	17.860476	21.348610	23.406559	0.001565	0.000000	9.301096	8.598516	6.647894	7.212243	2.094041	2.996382	4.090016	3.727104	3.157021	2.574725	10.054297	7.029102	2.948895	10.474420	6.324926	4.419730	8.968511	8.566336	5.480956	7.389918	7.432796	5.683514	2.542076	3.491312	0.117765	0.000000	0.000000	0.0	0.025741	0.000000	10.549838	0.020969	0.000000	0.000000	0.000000	0.000000	23.201458	45.844151	23.767927	37.057529	54.912579	24.921688	6.077811	12.790368	26.955462	24.402868	1.979850	2.057227	1.792318	19.391462	5.016345	7.437329	5.184685	7.628915	21.502748	16.918688	2.460165	5.388247	18.035015	42.708515	0.016339	0.0	0.024339	0.013148	0.034896	11.730368	25.042004	13.536403	23.167850	10.635294	9.531909	0.015985	0.107443	0.518742	0.0	32.648754	25.862925	22.217321	10.422481	0.005683	0.0	0.010202	0.0	0.028391	0.014516	0.000000	0.024904	0.0	0.000000	0.0	0.0	0.0	0.000000	0.012981	0.000000	8.835658	9.703592	6.741905	6.447066	7.248129	9.060898	9.925756	7.291900	5.314266	4.400152	3.842187	4.173321	3.514766	4.595029	0.017326	0.0	0.008599	5.611005	3.467918	0.0	0.0	0.020243	0.009484	0.000000	0.012484	0.030292	0.000000	11.975185	17.418591	17.427034	18.673323	8.040261	6.989951	10.598388	8.507470	8.202125	6.151009	0.056756	0.013238	0.037011	0.038456	23.893772	31.241928	22.435163	16.988657	44.598946	67.463142	89.724167	66.268280	7.162392	6.307830	5.430882	11.279594	6.835989	10.703904	10.423180	12.427590	6.371870	9.824777	5.047832	13.005833
BnaC04LNG0009600.1	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.470704	0.395389	0.354034	0.305755	0.583790	0.192888	0.355412	0.500723	0.446123	0.933061	0.946412	0.936226	0.421719	0.544248	0.497664	0.621884	0.181670	0.701510	0.000000	0.000000	0.000000	0.133521	0.178992	0.066288	0.312596	0.436698	0.284744	0.238768	0.343686	0.351070	0.098158	0.032261	0.132995	0.017853	0.000000	0.031828	0.052240	0.021588	0.392813	0.227968	0.232250	0.102771	0.350700	0.011385	0.027737	0.131488	0.288010	0.226534	0.095961	0.148814	0.100707	0.161206	0.246671	0.088382	0.405331	0.324349	0.083525	0.228995	0.211673	0.157026	0.026736	0.058130	0.034785	0.000000	0.519053	0.726184	0.658346	0.397375	0.718575	0.569795	0.461315	0.000000	0.449176	0.371360	0.493602	0.508300	0.094633	0.260693	0.140240	0.159684	0.152287	0.139672	0.198335	0.165762	0.000000	0.086054	0.000000	0.067158	0.071580	0.087933	0.000000	0.000000	0.300977	0.000000	0.000000	0.000000	0.063278	0.000000	0.000000	0.000000	0.243423	0.260189	0.244454	0.199473	0.107414	0.163838	0.518938	0.347423	0.376216	0.314859	0.364608	0.384434	0.541840	0.824139	0.246673	0.209471	0.504276	0.518509	0.367397	0.081871	0.112860	0.133200	0.201858	0.117582	0.157413	0.109432	0.143643	0.141876	0.168317	0.166691	0.142338	0.181425	0.000000	0.109959	0.121960	0.145381	0.403311	0.370662	0.377946	0.288761	0.218300	0.343451	0.417721	0.279522	0.256302	0.152373	0.312277	0.221698	0.137989	0.154969	0.324913	0.388769	0.287662	0.153936	0.319191	0.322609	0.323528	0.249112	0.122049	0.062552	0.119654	0.260997	0.146916	0.445763	0.136089	0.511125	0.164129	0.247708	0.157006	0.157055	0.357216	0.382825	0.314385	0.447994	0.397553	0.483381	0.559796	0.410733	0.778718	0.382235	0.061032	0.304642	0.653948	0.508317	0.000000	0.000000	0.000000	0.000000	0.531352	0.565884	0.000000	0.000000	0.072239	0.103755	0.039495	0.000000
BnaC05LNG0000100.1	0.000000	1.521839	1.704233	2.977018	2.230768	4.130143	0.298889	1.455210	2.343177	2.599445	1.659291	1.743526	0.920625	1.098376	1.845099	2.561721	3.493208	2.696475	2.030827	1.712673	1.417172	1.361537	0.000000	1.554183	2.197744	2.024847	2.000042	1.436208	2.156047	2.304765	1.703196	1.569148	1.426517	2.853466	2.661654	1.915062	2.663895	0.367355	2.912546	2.189138	1.034745	0.807214	1.565298	1.519976	1.439149	0.897230	1.022003	1.147849	1.159694	1.102414	0.000000	0.362949	0.612617	0.000000	0.812394	0.920156	0.603635	0.616772	0.000000	0.149560	0.000000	0.000000	0.727021	0.809733	0.000000	0.257336	0.494195	0.543038	0.798252	0.709392	3.578218	2.987303	2.720650	2.764281	3.274325	2.528257	2.901204	3.255667	2.603126	2.389092	1.980418	2.155417	2.237482	1.364626	1.768838	1.513369	1.226398	2.431395	0.000000	0.533607	1.028522	0.000000	0.000000	0.305010	0.000000	0.681658	0.000000	0.669998	0.559822	0.810599	0.416296	0.000000	0.842453	0.000000	1.216471	0.524891	4.354870	2.799333	3.985268	3.297070	3.346154	2.605403	3.240679	4.629750	4.151135	3.037119	4.297065	4.622808	4.412347	3.508733	3.251796	4.790442	5.666555	3.738587	4.101344	4.187352	3.695607	3.410116	4.382216	3.124605	3.660160	2.821919	3.049878	2.783280	3.838095	3.170141	2.184296	2.097112	2.118809	2.941759	1.699230	3.550324	4.402452	3.142036	3.871347	3.559554	3.975752	3.502278	3.574638	3.024637	2.518803	2.921283	2.740297	2.240637	2.254658	3.628614	3.838553	2.979470	2.391408	2.247822	2.781420	4.561359	3.692874	4.073019	2.822330	2.984512	1.815424	2.867697	3.504164	4.914583	4.518809	4.990920	3.818409	3.106266	4.207656	4.119967	2.290855	2.631412	4.990322	4.710778	2.969225	3.859397	4.858158	5.835144	3.735607	4.296227	2.983420	1.936334	2.353585	2.158488	0.899189	1.549055	1.367617	1.337606	1.802257	1.347113	1.329545	0.000000	0.764568	0.641474	0.000000	1.327479
BnaC05LNG0000200.1	0.651555	1.103615	0.356116	1.308801	0.828699	0.646995	0.089939	0.000000	0.000000	0.351962	0.692459	0.314755	0.000000	0.000000	0.000000	0.000000	0.000000	0.032022	0.000000	0.000000	0.000000	0.307800	0.000000	0.000000	0.524158	0.144152	0.122301	0.402730	0.221497	0.000000	0.000000	0.000000	0.000000	0.101434	0.040374	0.000000	0.288395	0.494826	1.278936	1.486359	0.210662	0.870732	0.729615	0.317680	0.494217	0.264263	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.311781	0.037454	0.000000	0.000000	0.000000	0.000000	0.020133	0.000000	0.000000	0.018223	0.060861	0.400600	0.140832	0.000000	0.000000	0.000000	0.000000	0.000000	0.015649	0.717642	0.024020	0.302172	0.156506	0.047400	0.265154	0.146609	0.616640	0.053716	0.208487	0.079558	0.794080	0.457830	0.569787	0.452561	0.499652	1.004457	1.778839	1.080213	0.727090	0.371022	0.000000	1.640029	1.247845	0.965470	1.591814	0.341838	1.409930	0.987355	2.780193	0.000000	0.000000	0.564955	1.443600	2.756966	0.227318	0.743292	0.443956	0.329934	0.715775	0.737584	0.601469	0.361765	0.291063	0.624321	0.722334	0.402249	0.528937	1.020819	0.000000	0.471654	0.550219	0.539592	0.460722	0.299234	0.322472	0.607136	0.873115	0.447987	0.197301	0.175052	0.541233	0.752129	0.371614	0.309212	1.044104	0.556056	0.471668	0.464359	0.498375	0.635559	0.384664	0.451577	0.396664	0.280649	0.202597	0.535338	0.431254	0.446785	0.614751	0.599269	0.311083	0.835571	0.462687	0.488875	0.000000	0.262628	0.430283	0.438797	0.582166	0.270620	1.261442	0.493733	0.478185	0.374068	0.000000	0.214069	0.802751	0.788136	0.321424	0.326212	0.506427	0.401557	0.463618	0.697465	0.000000	0.214486	0.459566	0.557969	0.727338	0.397297	0.852762	0.417290	0.535054	0.595655	2.162080	0.502000	1.169389	1.071307	0.876621	0.440009	0.836391	0.013970	0.613231	1.582363	1.678834	0.864348	0.677996	0.469294	0.505844	1.147694
BnaC05LNG0000300.1	0.323121	0.713064	0.546400	0.929526	1.178235	0.747323	0.842234	1.737642	1.223770	0.468259	0.528439	0.572124	0.714012	0.790782	0.783010	0.375729	0.758940	0.846678	0.578041	0.000000	0.000000	0.337672	0.680814	0.597840	0.000000	0.400356	0.778833	0.655670	0.860084	0.963864	0.000000	0.683893	0.693760	0.885311	0.884791	0.249278	0.000000	0.171011	1.216573	0.875739	0.780281	0.705392	0.030193	0.000000	0.857747	0.000000	0.833013	0.989388	0.587747	0.563537	0.361850	0.702545	0.905622	0.933861	0.562547	0.013558	1.008452	0.047583	0.630695	0.881136	0.464268	0.186412	0.651550	0.847335	0.612413	0.910499	0.919056	0.351669	0.546873	0.201860	0.385417	0.652152	0.859843	0.992182	1.168030	1.075479	1.281709	1.440516	1.311279	1.025990	1.481136	1.158160	1.674855	1.279286	1.585800	1.409313	1.237912	1.652949	0.000000	0.000000	0.683046	0.000000	0.000000	1.052428	0.490323	0.000000	0.000000	0.000000	1.152574	1.712192	0.531736	0.000000	0.000000	0.000000	0.000000	0.000000	0.446715	0.000000	0.843370	0.000000	0.195047	0.661217	0.000000	0.812937	0.321459	0.391097	0.393252	0.537650	0.390923	0.053498	0.172232	0.429925	0.555990	0.412960	0.594211	0.358777	0.704368	0.308536	0.617660	0.239112	0.592590	0.368642	0.398822	0.463641	0.357220	0.145396	0.407090	0.261423	0.120826	0.435109	0.433086	0.260246	0.796083	0.128929	0.475496	0.544952	0.518044	0.596393	0.400924	0.564226	0.000000	0.332504	0.702181	0.434404	0.263837	0.018091	0.565616	0.564770	0.601503	0.358939	0.623259	0.303859	0.306744	0.609457	0.595353	0.537139	0.452435	0.490428	0.337513	0.556317	0.632602	0.365777	0.735154	0.454299	0.530520	0.584163	0.138603	0.671791	0.613412	0.508643	0.431319	0.494524	0.657735	0.515450	0.089292	0.800560	0.586584	0.893788	0.064740	0.922128	1.202438	1.196499	0.925236	0.932194	1.323092	1.675164	2.162996	1.081469	0.467195	0.606693	1.073084	1.536383
BnaC05LNG0000400.1	0.132022	0.119742	0.223343	0.125236	0.544014	0.205041	0.175499	0.543461	0.133066	0.155638	0.189526	0.097960	0.177314	0.251385	0.118757	0.147527	0.320313	0.135088	0.047689	0.081312	0.054386	0.332078	0.265722	0.131245	0.266407	0.369085	0.105585	0.202375	0.186680	0.124583	0.093313	0.153454	0.100188	0.200156	0.063858	0.099920	0.194470	0.172785	0.172905	0.214302	0.162528	0.702755	0.164896	0.197713	0.874868	0.156362	0.236336	0.080847	0.242394	0.195026	0.050195	0.055278	0.159887	0.151377	0.066793	0.205323	0.133430	0.060429	0.067300	0.071648	0.071455	0.119532	0.445288	0.249516	0.225510	0.065029	0.372910	0.359532	0.144284	0.100047	1.419909	0.552442	0.859350	0.455642	1.664294	0.282596	2.359568	1.873181	0.533145	0.584899	0.489500	0.874744	0.925871	0.461389	1.067751	0.162591	0.317340	0.068028	0.840709	0.106970	0.024057	1.100084	0.766058	0.931394	1.209337	0.004849	2.384145	0.000000	1.199171	0.219705	0.739967	1.824093	0.188673	0.941369	0.494551	0.023641	0.090768	0.125917	0.038547	0.132712	0.041794	0.183087	0.143587	0.049825	0.143121	0.217217	0.060437	0.180546	0.067495	0.151360	0.158082	0.166529	0.114125	0.108325	0.175516	0.354259	0.074452	0.100352	0.226669	0.394269	0.049767	0.040651	0.051393	0.133376	0.073471	0.270246	0.038963	0.142942	0.045985	0.091957	0.514831	0.097866	0.082851	0.278111	0.145206	0.212393	0.040541	0.924497	0.065218	0.058007	0.247455	0.091343	0.073202	0.054842	0.109915	0.091960	0.186846	0.097455	0.056432	0.051102	0.512984	0.080794	0.071809	0.068362	0.083021	0.059999	0.271046	0.060779	0.260361	0.249801	0.503540	0.080168	0.083979	0.250903	0.164696	0.074512	0.059170	0.142156	0.198020	0.183111	0.123298	0.111834	0.103344	0.100982	0.118703	0.075850	0.363054	0.579149	0.410559	0.339264	0.208459	2.295135	0.249140	1.097504	0.343907	0.185401	0.258229	0.156394	0.479776	0.209326	0.207353	0.437005
BnaC05LNG0000500.1	0.000000	0.565576	0.218823	0.000000	0.000000	0.000000	0.989233	0.291951	0.191587	0.089816	0.036198	0.066897	6.048256	0.000000	0.074431	0.081689	0.000000	0.064111	0.243930	0.000000	0.313792	0.125346	0.000000	0.089375	4.473600	2.897590	0.000000	2.680271	1.960532	1.680569	12.659592	0.000000	0.000000	1.159817	1.549071	2.000881	1.823646	0.952173	0.637601	1.704507	3.737733	2.956500	0.000000	4.972084	0.662311	0.368624	0.000000	1.174352	0.000000	0.000000	0.000000	1.202577	1.677096	0.000000	0.773295	0.894928	0.000000	6.638101	1.251191	6.210528	2.720640	2.370975	1.725145	1.608134	1.734248	0.000000	6.641675	8.169191	0.093615	0.267351	0.316296	0.000000	0.000000	0.065895	0.158702	0.052117	0.000000	11.448710	0.000000	13.437467	0.000000	0.000000	0.413030	0.000000	0.053361	0.120708	9.603852	0.331829	1.891416	4.521783	3.565501	4.336195	1.536010	2.326996	0.555119	0.000000	0.000000	1.099446	1.963378	5.551949	2.505194	3.949101	1.348532	0.784424	4.867514	5.604118	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.021144	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.032529	0.000000	0.000000	0.000000	0.021224	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.022373	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.264404	7.711196	0.638231	0.914735	0.424862	0.766583	0.287002	0.000000	0.613177	0.354584	3.400501	6.893975	0.000000	0.132419	0.132259	7.914972
